0,action_function,tuple,tuple,float,float,float,tuple,tuple,tuple,tuple,tuple,float,float,int,str,tuple,float,int,int,int,float,int,int,int,float,float,float,float,float,CategoricalCrossentropyLoss,int,tuple,tuple,tuple,MSELoss,float,float,int,int,float,MSELoss,float,str
0,action_function,tuple,tuple,float,float,float,tuple,tuple,tuple,tuple,tuple,float,float,int,str,tuple,float,int,int,int,float,int,int,int,float,float,float,float,float,CategoricalCrossentropyLoss,int,tuple,tuple,tuple,MSELoss,float,float,int,int,float,MSELoss,float,str
0,action_function,tuple,tuple,float,float,float,tuple,tuple,tuple,tuple,tuple,float,float,int,str,tuple,float,int,int,int,float,int,int,int,float,float,float,float,float,CategoricalCrossentropyLoss,int,tuple,tuple,tuple,MSELoss,float,float,int,int,float,MSELoss,float,str
0,action_function,tuple,tuple,float,float,float,tuple,tuple,tuple,tuple,tuple,float,float,int,str,tuple,float,int,int,int,float,int,int,int,float,float,float,float,float,CategoricalCrossentropyLoss,int,tuple,tuple,tuple,MSELoss,float,float,int,int,float,MSELoss,float,str
